CODIGO_VER,COD_DPTO,DPTOMPIO,NOM_DEP,NOMB_MPIO,NOMBRE_VER,VIGENCIA,AREA_HA
05585021,05,05585,ANTIOQUIA,PUERTO NARE,PORVENIR RIO COCORNÃ,2007,3962.07831089
05585022,05,05585,ANTIOQUIA,PUERTO NARE,SANTA RITA,2007,2471.60062422
05585023,05,05585,ANTIOQUIA,PUERTO NARE,SERRANIAS,2007,3136.28975138
05585024,05,05585,ANTIOQUIA,PUERTO NARE,TAMBORES,2007,713.221721344
05585025,05,05585,ANTIOQUIA,PUERTO NARE,LA PALMA,2017,384.598222438
05585026,05,05585,ANTIOQUIA,PUERTO NARE,LA CRISTALINA,2017,741.825366349
05585027,05,05585,ANTIOQUIA,PUERTO NARE,LAS MARGARITAS,2017,1329.10558977
05585028,05,05585,ANTIOQUIA,PUERTO NARE,LA INDEPENDENCIA,2017,1002.97172726
05585029,05,05585,ANTIOQUIA,PUERTO NARE,EL PRODIGIO,2017,2776.22292246
05585030,05,05585,ANTIOQUIA,PUERTO NARE,MINERVA,2017,1636.0056541
05585031,05,05585,ANTIOQUIA,PUERTO NARE,LAS CONFUSAS,2017,1099.87295207
05591001,05,05591,ANTIOQUIA,PUERTO TRIUNFO,ALTO DEL POLLO,2007,532.286390519
05591002,05,05591,ANTIOQUIA,PUERTO TRIUNFO,BALSORA,2007,2277.84790722
05591003,05,05591,ANTIOQUIA,PUERTO TRIUNFO,DORADAL,2007,8043.27647561
05591004,05,05591,ANTIOQUIA,PUERTO TRIUNFO,ESTACION COCORNA,2007,5765.78423925
05591005,05,05591,ANTIOQUIA,PUERTO TRIUNFO,ESTRELLA-RIO CLARO,2007,1091.3206498
05591006,05,05591,ANTIOQUIA,PUERTO TRIUNFO,LA ESMERALDA,2007,1282.5092232
05591007,05,05591,ANTIOQUIA,PUERTO TRIUNFO,LA FLORIDA-TRES RANCHOS,2007,914.037161937
05591008,05,05591,ANTIOQUIA,PUERTO TRIUNFO,LAS MERCEDES,2007,3500.06042551
05591009,05,05591,ANTIOQUIA,PUERTO TRIUNFO,PUERTO PERALES,2007,4620.17195082
05591010,05,05591,ANTIOQUIA,PUERTO TRIUNFO,PUERTO PITA,2007,4240.91857729
05591011,05,05591,ANTIOQUIA,PUERTO TRIUNFO,PUERTO TRIUNFO,2007,464.640800624
05591012,05,05591,ANTIOQUIA,PUERTO TRIUNFO,SANTIAGO BERRIO,2007,4175.56986589
05604001,05,05604,ANTIOQUIA,REMEDIOS,ALTOS DE MANILA,2010,39216.1604304
05604002,05,05604,ANTIOQUIA,REMEDIOS,BELEN,2010,1541.01977659
05604003,05,05604,ANTIOQUIA,REMEDIOS,BOMINAS,2010,3771.89858611
05604004,05,05604,ANTIOQUIA,REMEDIOS,BUENOS AIRES,2010,4825.03358153
05604005,05,05604,ANTIOQUIA,REMEDIOS,CABUYAL,2010,8346.67536371
05604006,05,05604,ANTIOQUIA,REMEDIOS,CAMELIAS QUINTANA,2010,1625.46761576
05604007,05,05604,ANTIOQUIA,REMEDIOS,CAMPO VIJAO,2010,5240.13104332
05604008,05,05604,ANTIOQUIA,REMEDIOS,CAÑAVERAL,2010,1783.3193232
05604009,05,05604,ANTIOQUIA,REMEDIOS,CHORRO DE LAGRIMAS,2010,6743.66454687
05604010,05,05604,ANTIOQUIA,REMEDIOS,CHORROLINDO,2010,383.854112095
05604011,05,05604,ANTIOQUIA,REMEDIOS,COSTEÑAL,2010,3457.03041455
05604012,05,05604,ANTIOQUIA,REMEDIOS,EL CHIQUILLO,2010,4228.22389019
05604013,05,05604,ANTIOQUIA,REMEDIOS,EL POPERO,2010,3543.88757206
05604014,05,05604,ANTIOQUIA,REMEDIOS,EL PORVENIR,2010,2433.94044726
05604015,05,05604,ANTIOQUIA,REMEDIOS,EL PUNA,2010,6016.51956761
05604016,05,05604,ANTIOQUIA,REMEDIOS,EL RECREO,2010,6835.87440808
05604017,05,05604,ANTIOQUIA,REMEDIOS,EL RETIRO,2010,2238.75552833
05604018,05,05604,ANTIOQUIA,REMEDIOS,EL SALADO,2010,2572.78149556
05604019,05,05604,ANTIOQUIA,REMEDIOS,HONDA SAN BARTOLO,2010,593.70534337
05604020,05,05604,ANTIOQUIA,REMEDIOS,ITE,2010,5742.57201108
05604021,05,05604,ANTIOQUIA,REMEDIOS,JUAN BRAN,2010,3175.03524092
05604022,05,05604,ANTIOQUIA,REMEDIOS,LA ARGENTINA,2010,4462.09778448
05604023,05,05604,ANTIOQUIA,REMEDIOS,LA BONITA,2010,659.961542359
05604024,05,05604,ANTIOQUIA,REMEDIOS,LA BRAVA,2010,1070.20180881
05604025,05,05604,ANTIOQUIA,REMEDIOS,LA CEIBA,2010,1950.35453041
05604026,05,05604,ANTIOQUIA,REMEDIOS,LA CIANURADA,2010,2958.56782022
05604027,05,05604,ANTIOQUIA,REMEDIOS,LA CRUZ,2010,3408.3928891
05604028,05,05604,ANTIOQUIA,REMEDIOS,LA CRUZADA,2010,2138.13951813
05604029,05,05604,ANTIOQUIA,REMEDIOS,LA GORGONA,2010,3761.19142615
05604030,05,05604,ANTIOQUIA,REMEDIOS,LA HONDA - PESCADO,2010,3558.73145999
05604031,05,05604,ANTIOQUIA,REMEDIOS,LA MARIPOSA,2010,1314.97996772
05604032,05,05604,ANTIOQUIA,REMEDIOS,LA SONADORA,2010,7753.43105302
05604033,05,05604,ANTIOQUIA,REMEDIOS,LAS BRISAS,2010,3147.33536542
05604034,05,05604,ANTIOQUIA,REMEDIOS,LAS PALOMAS,2010,695.249790393
05604035,05,05604,ANTIOQUIA,REMEDIOS,LOS LAGOS,2010,1163.40616338
05604036,05,05604,ANTIOQUIA,REMEDIOS,MANI SANTANA,2010,4590.62574648
05604037,05,05604,ANTIOQUIA,REMEDIOS,MARTANA,2010,3338.05817336
05604038,05,05604,ANTIOQUIA,REMEDIOS,MATA ARRIBA,2010,1673.40540522
05604039,05,05604,ANTIOQUIA,REMEDIOS,MATA EL SILENCIO,2010,4717.31423616
05604040,05,05604,ANTIOQUIA,REMEDIOS,OCA,2010,902.157857334
05604041,05,05604,ANTIOQUIA,REMEDIOS,OCASITO,2010,1057.59123715
05604042,05,05604,ANTIOQUIA,REMEDIOS,OTU,2010,3360.05100709
05604043,05,05604,ANTIOQUIA,REMEDIOS,PASO DE LA MULA,2010,9261.81845602
05604044,05,05604,ANTIOQUIA,REMEDIOS,RIO BAGRE,2010,2361.70954578
05604045,05,05604,ANTIOQUIA,REMEDIOS,SAN ANTONIO,2010,569.192006115
05604046,05,05604,ANTIOQUIA,REMEDIOS,SAN CRISTOBAL,2010,1717.82379367
05604047,05,05604,ANTIOQUIA,REMEDIOS,SAN JUAN DE CAPOTAL,2010,1532.17600814
05604048,05,05604,ANTIOQUIA,REMEDIOS,SAN MATEO,2010,2540.43685302
05604049,05,05604,ANTIOQUIA,REMEDIOS,SANTA LUCIA,2010,1261.5034597
05604050,05,05604,ANTIOQUIA,REMEDIOS,SANTA MARTA,2010,2948.80414203
05604051,05,05604,ANTIOQUIA,REMEDIOS,TIAS LA AURORA,2010,4427.08070541
05607001,05,05607,ANTIOQUIA,RETIRO,AMAPOLA,2007,303.846839572
05607002,05,05607,ANTIOQUIA,RETIRO,CARRIZALES,2007,1511.8542992
05607003,05,05607,ANTIOQUIA,RETIRO,DON DIEGO,2007,869.107845097
05607004,05,05607,ANTIOQUIA,RETIRO,EL BARCINO,2007,385.85431514
05607005,05,05607,ANTIOQUIA,RETIRO,EL CARMEN,2007,3819.99486402
05607006,05,05607,ANTIOQUIA,RETIRO,EL CHUSCAL,2007,750.643707051
05607007,05,05607,ANTIOQUIA,RETIRO,EL PORTENTO,2007,951.766694025
05607008,05,05607,ANTIOQUIA,RETIRO,LA HONDA,2007,1464.71492109
05607009,05,05607,ANTIOQUIA,RETIRO,LA HONDITA,2007,1418.97017075
05607010,05,05607,ANTIOQUIA,RETIRO,LA LUZ,2007,342.587146967
05607011,05,05607,ANTIOQUIA,RETIRO,LEJOS DEL NIDO,2007,401.771532899
05607012,05,05607,ANTIOQUIA,RETIRO,LOS MEDIOS,2007,209.032874667
05607013,05,05607,ANTIOQUIA,RETIRO,LOS SALADOS,2007,3579.15555482
05607014,05,05607,ANTIOQUIA,RETIRO,NAZARETH,2007,483.698231915
05607015,05,05607,ANTIOQUIA,RETIRO,NORMANDIA,2007,2610.97717736
05607016,05,05607,ANTIOQUIA,RETIRO,PANTALIO,2007,407.751280522
05607017,05,05607,ANTIOQUIA,RETIRO,PANTANILLO,2007,2159.61733275
05607018,05,05607,ANTIOQUIA,RETIRO,PUENTE PELAEZ,2007,1216.65448814
05607019,05,05607,ANTIOQUIA,RETIRO,SANTA HELENA,2007,942.675943272
05607020,05,05607,ANTIOQUIA,RETIRO,TABACAL,2007,352.987530517
05615001,05,05615,ANTIOQUIA,RIONEGRO,ABREITO,2003,207.34120592
05615002,05,05615,ANTIOQUIA,RIONEGRO,ABREO,2003,461.273983799
05615003,05,05615,ANTIOQUIA,RIONEGRO,AEROPUERTO,2003,613.081901805
05615004,05,05615,ANTIOQUIA,RIONEGRO,BARRO BLANCO,2003,326.239735781
05615005,05,05615,ANTIOQUIA,RIONEGRO,CABECERAS DE LLANOGRANDE,2003,1425.0904553
05615006,05,05615,ANTIOQUIA,RIONEGRO,CHACHAFRUTO,2003,115.648870574
05615007,05,05615,ANTIOQUIA,RIONEGRO,CHIPRE,2003,522.125039613
05615008,05,05615,ANTIOQUIA,RIONEGRO,CIMARRONAS,2003,240.66539779
05615009,05,05615,ANTIOQUIA,RIONEGRO,CUCHILLAS DE SAN JOSE,2003,676.145731917
05615010,05,05615,ANTIOQUIA,RIONEGRO,EL CAPIRO,2003,1114.52806559
05615011,05,05615,ANTIOQUIA,RIONEGRO,EL CARMIN,2003,454.608942838
05615012,05,05615,ANTIOQUIA,RIONEGRO,EL HIGUERON,2003,434.550042118
05615013,05,05615,ANTIOQUIA,RIONEGRO,EL ROSAL,2003,200.720143657
05615014,05,05615,ANTIOQUIA,RIONEGRO,EL TABLAZO,2003,1081.64783223
05615015,05,05615,ANTIOQUIA,RIONEGRO,GALICIA,2003,261.51958791
05615016,05,05615,ANTIOQUIA,RIONEGRO,GUAYABITO,2003,699.896809017
05615017,05,05615,ANTIOQUIA,RIONEGRO,LA CONVENCION,2003,682.041212992
05615018,05,05615,ANTIOQUIA,RIONEGRO,LA LAJA,2003,620.341266818
05615019,05,05615,ANTIOQUIA,RIONEGRO,LA MOSCA,2003,428.532893569
05615020,05,05615,ANTIOQUIA,RIONEGRO,LA MOSQUITA,2003,204.344155885
05615021,05,05615,ANTIOQUIA,RIONEGRO,LA QUIEBRA,2003,490.462293234
05615022,05,05615,ANTIOQUIA,RIONEGRO,LOS PINOS,2003,604.23197078
05615023,05,05615,ANTIOQUIA,RIONEGRO,MAMPUESTO,2003,418.516120979
05615024,05,05615,ANTIOQUIA,RIONEGRO,PLAYA RICA-RANCHERIA,2003,592.684908431
05615025,05,05615,ANTIOQUIA,RIONEGRO,PONTEZUELA,2003,412.399314804
05615026,05,05615,ANTIOQUIA,RIONEGRO,RIO ABAJO,2003,471.458841613
05615027,05,05615,ANTIOQUIA,RIONEGRO,SAN ANTONIO,2003,247.636493973
05615028,05,05615,ANTIOQUIA,RIONEGRO,SAN LUIS,2003,401.118721176
05615029,05,05615,ANTIOQUIA,RIONEGRO,SANTA ANA,2003,513.952073728
05615030,05,05615,ANTIOQUIA,RIONEGRO,SANTA BARBARA,2003,487.206854329
05615031,05,05615,ANTIOQUIA,RIONEGRO,SANTA TERESA,2003,195.195091727
05615032,05,05615,ANTIOQUIA,RIONEGRO,TABLACITO,2003,878.45466545
05615033,05,05615,ANTIOQUIA,RIONEGRO,TRES PUERTAS,2003,814.295290709
05615034,05,05615,ANTIOQUIA,RIONEGRO,VILACHUAGA,2003,473.984135506
05615035,05,05615,ANTIOQUIA,RIONEGRO,YARUMAL,2003,903.745254216
05628001,05,05628,ANTIOQUIA,SABANALARGA,EL CLAVEL,2007,127.901451904
05628002,05,05628,ANTIOQUIA,SABANALARGA,EL ENCANTO,2007,206.247395732
05628003,05,05628,ANTIOQUIA,SABANALARGA,EL JUNCO,2007,1805.9773164
05628004,05,05628,ANTIOQUIA,SABANALARGA,EL MADERO,2007,248.110773925
05628005,05,05628,ANTIOQUIA,SABANALARGA,EL ORO,2007,583.973905232
05628006,05,05628,ANTIOQUIA,SABANALARGA,EL PLACER,2007,1443.38972197
05628007,05,05628,ANTIOQUIA,SABANALARGA,EL SOCORRO,2007,950.659444937
05628008,05,05628,ANTIOQUIA,SABANALARGA,EL TAMBO,2007,406.202474573
05628009,05,05628,ANTIOQUIA,SABANALARGA,FILO DE LOS PEREZ,2007,305.842151
05628010,05,05628,ANTIOQUIA,SABANALARGA,LA AURORA,2007,925.5722436
05628011,05,05628,ANTIOQUIA,SABANALARGA,LA CEJA,2007,146.937654072
05628012,05,05628,ANTIOQUIA,SABANALARGA,LA ERMITA,2007,172.634249785
05628013,05,05628,ANTIOQUIA,SABANALARGA,LA LOMA,2007,690.178847698
05628014,05,05628,ANTIOQUIA,SABANALARGA,LA MESETA,2007,1065.7361949
05628015,05,05628,ANTIOQUIA,SABANALARGA,LA PEDRONA,2007,338.431647514
05628016,05,05628,ANTIOQUIA,SABANALARGA,LA TRAVESIA,2007,98.5927073888
05628017,05,05628,ANTIOQUIA,SABANALARGA,LLANO DE LOS ENCUENTROS,2007,340.004837496
05628018,05,05628,ANTIOQUIA,SABANALARGA,LLANO DEL ORO,2007,284.281563656
05628019,05,05628,ANTIOQUIA,SABANALARGA,LOS TENDIDOS,2007,938.832970524
05628020,05,05628,ANTIOQUIA,SABANALARGA,MACANAL,2007,400.724884092
05628021,05,05628,ANTIOQUIA,SABANALARGA,MACHADO,2007,84.5090519708
05628022,05,05628,ANTIOQUIA,SABANALARGA,MAL PASO BUENOS AIRES,2007,463.201729822
05628023,05,05628,ANTIOQUIA,SABANALARGA,MEMBRILLAL,2007,3381.6126267
05628024,05,05628,ANTIOQUIA,SABANALARGA,MOHAVA,2007,642.344631737
05628025,05,05628,ANTIOQUIA,SABANALARGA,NIQUIA,2007,851.107109899
05628026,05,05628,ANTIOQUIA,SABANALARGA,OROBAJO,2007,1955.22612511
05628027,05,05628,ANTIOQUIA,SABANALARGA,REMARTIN,2007,2222.65630375
05628028,05,05628,ANTIOQUIA,SABANALARGA,SAN CRISTOBAL PENA,2007,2109.70752009
05628029,05,05628,ANTIOQUIA,SABANALARGA,SAN PEDRO,2007,1379.79773674
05628030,05,05628,ANTIOQUIA,SABANALARGA,SANTA MARIA,2007,631.747544452
05628031,05,05628,ANTIOQUIA,SABANALARGA,TESORERITO,2007,795.014350904
05628032,05,05628,ANTIOQUIA,SABANALARGA,TESORERO,2007,520.627261524
05631001,05,05631,ANTIOQUIA,SABANETA,LA DOCTORA,2007,732.880434392
05631002,05,05631,ANTIOQUIA,SABANETA,LAS LOMITAS,2007,84.0171282763
05631003,05,05631,ANTIOQUIA,SABANETA,MARIA AUXILIADORA,2007,84.5662569696
05631004,05,05631,ANTIOQUIA,SABANETA,PAN DE AZUCAR,2017,128.710638611
05631005,05,05631,ANTIOQUIA,SABANETA,SAN JOSE,2007,71.4463406384
05631006,05,05631,ANTIOQUIA,SABANETA,CAÑAVERALEJO,2009,28.2704348566
05642001,05,05642,ANTIOQUIA,SALGAR,BELLAVISTA,2008,844.074729207
05642002,05,05642,ANTIOQUIA,SALGAR,CAJON LARGO,2008,285.740765304
05642003,05,05642,ANTIOQUIA,SALGAR,CHAQUIRO ABAJO,2008,440.121607192
05642004,05,05642,ANTIOQUIA,SALGAR,CHAQUIRIO ARRIBA,2008,498.252437041
05642005,05,05642,ANTIOQUIA,SALGAR,EL CLAVEL,2008,330.863302213
05642006,05,05642,ANTIOQUIA,SALGAR,EL CONCILIO,2008,1104.81322631
05642007,05,05642,ANTIOQUIA,SALGAR,EL JUNCO,2008,847.638723447
05642008,05,05642,ANTIOQUIA,SALGAR,EL LEÓN,2008,1528.32715555
05642009,05,05642,ANTIOQUIA,SALGAR,EL ROBRAL,2008,942.663913218
05642010,05,05642,ANTIOQUIA,SALGAR,LA AMAGACEÑA,2008,663.944608535
05642011,05,05642,ANTIOQUIA,SALGAR,LA BOTIJA,2008,1080.54431716
05642012,05,05642,ANTIOQUIA,SALGAR,LA CHUCHITA,2008,539.314858458
05642013,05,05642,ANTIOQUIA,SALGAR,LA CLARA ARRIBA,2008,1073.91675005
05642014,05,05642,ANTIOQUIA,SALGAR,LA GRANIZO,2017,1489.95478723
05642015,05,05642,ANTIOQUIA,SALGAR,LA GULUNGA ABAJO,2008,709.92690997
05642016,05,05642,ANTIOQUIA,SALGAR,LA GULUNGA ARRIBA,2008,539.723422634
05642017,05,05642,ANTIOQUIA,SALGAR,LA HUMAREDA,2008,1743.63465895
05642018,05,05642,ANTIOQUIA,SALGAR,LA LIBORIANA,2008,3145.84530279
05642019,05,05642,ANTIOQUIA,SALGAR,LA MARGARITA,2008,958.589240993
05642020,05,05642,ANTIOQUIA,SALGAR,LA OVEJITA,2008,368.877652568
05642021,05,05642,ANTIOQUIA,SALGAR,LA SIBERIA,2008,1441.9434892
05642022,05,05642,ANTIOQUIA,SALGAR,LA SIERVA,2008,1010.48330884
05642023,05,05642,ANTIOQUIA,SALGAR,LA TABORDA,2008,1077.58561776
05642024,05,05642,ANTIOQUIA,SALGAR,LA TROYA,2008,354.366429573
05642025,05,05642,ANTIOQUIA,SALGAR,LAS ANDES,2008,1119.57344087
05642026,05,05642,ANTIOQUIA,SALGAR,LLANADAS,2008,475.636101333
05642027,05,05642,ANTIOQUIA,SALGAR,MONTAÑITA,2008,421.262163749
05642028,05,05642,ANTIOQUIA,SALGAR,MONTEBELLO ABAJO,2008,935.234365581
05642030,05,05642,ANTIOQUIA,SALGAR,MORRITOS,2008,312.33482662
05642031,05,05642,ANTIOQUIA,SALGAR,PEÑALISA,2008,666.427099707
05642032,05,05642,ANTIOQUIA,SALGAR,TARQUI,2008,601.21603178
05642090,05,05642,ANTIOQUIA,SALGAR,MONTEBELLO ARRIBA,2008,1204.85709396
05647001,05,05647,ANTIOQUIA,SAN ANDRÉS DE CUERQUÍA,AGUACATAL,2004,112.54961873
05647002,05,05647,ANTIOQUIA,SAN ANDRÉS DE CUERQUÍA,ALTO SECO,2004,889.912719796
05647003,05,05647,ANTIOQUIA,SAN ANDRÉS DE CUERQUÍA,ATEZAL,2004,524.58024933
05647004,05,05647,ANTIOQUIA,SAN ANDRÉS DE CUERQUÍA,CAÑADUZALES,2004,180.043333561
05647005,05,05647,ANTIOQUIA,SAN ANDRÉS DE CUERQUÍA,CRUCES,2004,3904.38369731
05647006,05,05647,ANTIOQUIA,SAN ANDRÉS DE CUERQUÍA,EL BARRO,2004,1081.49113285
05647007,05,05647,ANTIOQUIA,SAN ANDRÉS DE CUERQUÍA,EL CANTARO,1998,295.35358533
05647008,05,05647,ANTIOQUIA,SAN ANDRÉS DE CUERQUÍA,EL CANTARO,2004,830.7822539
05647009,05,05647,ANTIOQUIA,SAN ANDRÉS DE CUERQUÍA,EL FILO,2004,170.255722136
05647010,05,05647,ANTIOQUIA,SAN ANDRÉS DE CUERQUÍA,EL VERGEL,2004,347.724046259
05647011,05,05647,ANTIOQUIA,SAN ANDRÉS DE CUERQUÍA,EL MORO,2004,260.099955112
05647012,05,05647,ANTIOQUIA,SAN ANDRÉS DE CUERQUÍA,EL PEÑOL,2004,170.775956989
05647013,05,05647,ANTIOQUIA,SAN ANDRÉS DE CUERQUÍA,EL ROBLE,2004,420.701778341
05647014,05,05647,ANTIOQUIA,SAN ANDRÉS DE CUERQUÍA,LA CHORRERA,2004,2395.98061896
05647015,05,05647,ANTIOQUIA,SAN ANDRÉS DE CUERQUÍA,LA CIENÃGA,2004,841.948258274
05647016,05,05647,ANTIOQUIA,SAN ANDRÉS DE CUERQUÍA,LA CORDILLERA,2004,104.783997216
05647017,05,05647,ANTIOQUIA,SAN ANDRÉS DE CUERQUÍA,LA LEJIA,2004,540.11894861
05647018,05,05647,ANTIOQUIA,SAN ANDRÉS DE CUERQUÍA,LAS MARGARITAS,1998,651.511864495
05647019,05,05647,ANTIOQUIA,SAN ANDRÉS DE CUERQUÍA,LLANADAS,2004,3203.50357969
05647020,05,05647,ANTIOQUIA,SAN ANDRÉS DE CUERQUÍA,LOMA GRANDE,2004,452.776165266
05647021,05,05647,ANTIOQUIA,SAN ANDRÉS DE CUERQUÍA,MEDIA LOMA,2004,342.352539498
05647022,05,05647,ANTIOQUIA,SAN ANDRÉS DE CUERQUÍA,MONTAÑA ADENTRO,2004,868.493477292
05647023,05,05647,ANTIOQUIA,SAN ANDRÉS DE CUERQUÍA,MONTEBELLO,2004,481.801221672
05647024,05,05647,ANTIOQUIA,SAN ANDRÉS DE CUERQUÍA,SAN ANTONIO,2004,651.562822995
05647025,05,05647,ANTIOQUIA,SAN ANDRÉS DE CUERQUÍA,SAN JULIÃN,2004,729.838307194
05647026,05,05647,ANTIOQUIA,SAN ANDRÉS DE CUERQUÍA,SAN MIGUEL,2004,785.876086796
05647027,05,05647,ANTIOQUIA,SAN ANDRÉS DE CUERQUÍA,SANTA GERTRUDIS,2004,398.25110644
05647028,05,05647,ANTIOQUIA,SAN ANDRÉS DE CUERQUÍA,TRAVESIAS,2004,167.562503093
05649001,05,05649,ANTIOQUIA,SAN CARLOS,AGUA BONITA,2008,1554.62586841
05649002,05,05649,ANTIOQUIA,SAN CARLOS,AGUALINDA,2017,83.612545253
05649003,05,05649,ANTIOQUIA,SAN CARLOS,ARENOSAS,2008,171.461882499
05649004,05,05649,ANTIOQUIA,SAN CARLOS,BELLAVISTA,2008,424.608089274
05649005,05,05649,ANTIOQUIA,SAN CARLOS,BETULIA,2008,312.721591122
05649006,05,05649,ANTIOQUIA,SAN CARLOS,CALDERAS ARRIBA,2008,2834.0701345
05649007,05,05649,ANTIOQUIA,SAN CARLOS,CAÑAVERAL,2008,878.070445877
05649008,05,05649,ANTIOQUIA,SAN CARLOS,CAPOTAL,2008,181.748920829
05649009,05,05649,ANTIOQUIA,SAN CARLOS,COCALITO,2008,415.899423878
05649010,05,05649,ANTIOQUIA,SAN CARLOS,DINAMARCA,2008,534.095835312
05649011,05,05649,ANTIOQUIA,SAN CARLOS,DOSQUEBRADAS,2008,276.56977352
05649012,05,05649,ANTIOQUIA,SAN CARLOS,EL CARDAL,2008,194.812361187
05649013,05,05649,ANTIOQUIA,SAN CARLOS,EL CERRO,2008,1837.39517305
05649014,05,05649,ANTIOQUIA,SAN CARLOS,EL CHARCON,2008,86.7926090373
05649015,05,05649,ANTIOQUIA,SAN CARLOS,EL CHOCO,2008,150.281176065
05649016,05,05649,ANTIOQUIA,SAN CARLOS,EL CONTENTO,2008,2028.21449513
05649017,05,05649,ANTIOQUIA,SAN CARLOS,EL POPO,2008,341.577972001
05649018,05,05649,ANTIOQUIA,SAN CARLOS,EL QUEBRADON,2008,2040.14382605
05649019,05,05649,ANTIOQUIA,SAN CARLOS,EL SILENCIO,2008,205.06203105
05649020,05,05649,ANTIOQUIA,SAN CARLOS,EL TABOR,2008,712.720259939
05649021,05,05649,ANTIOQUIA,SAN CARLOS,EL TIGRE,2008,356.576665053
05649022,05,05649,ANTIOQUIA,SAN CARLOS,GUADUALITO,2008,1219.96991505
05649023,05,05649,ANTIOQUIA,SAN CARLOS,HONDITA,2008,842.726829652
05649024,05,05649,ANTIOQUIA,SAN CARLOS,HORTONA,2008,39.4970557343
05649025,05,05649,ANTIOQUIA,SAN CARLOS,JUAN XXIII,2008,796.418694248
05649026,05,05649,ANTIOQUIA,SAN CARLOS,JUANES,2008,908.234944644
05649027,05,05649,ANTIOQUIA,SAN CARLOS,LA AGUADA,2008,474.313026487
05649028,05,05649,ANTIOQUIA,SAN CARLOS,LA CABANA,2008,558.637924264
05649029,05,05649,ANTIOQUIA,SAN CARLOS,LA CASCADA,2008,717.146647903
05649030,05,05649,ANTIOQUIA,SAN CARLOS,LA CIENAGA,2008,1033.1862867
05649031,05,05649,ANTIOQUIA,SAN CARLOS,LA ESPERANZA,2008,1059.69843274
05649032,05,05649,ANTIOQUIA,SAN CARLOS,LA FLORIDA,2008,1322.16677949
05649034,05,05649,ANTIOQUIA,SAN CARLOS,LA HOLANDA,2008,584.028385979
05649035,05,05649,ANTIOQUIA,SAN CARLOS,LA ILUSION,2008,1952.2782452
05649036,05,05649,ANTIOQUIA,SAN CARLOS,LA LUZ,2008,465.396612034
05649037,05,05649,ANTIOQUIA,SAN CARLOS,LA MARIA,2008,258.358726576
05649038,05,05649,ANTIOQUIA,SAN CARLOS,LA MIRANDITA,2008,1754.33913574
05649039,05,05649,ANTIOQUIA,SAN CARLOS,LA RAPIDA ARRIBA,2008,1068.72099413
05649040,05,05649,ANTIOQUIA,SAN CARLOS,LA VILLA,2008,518.663356363
05649041,05,05649,ANTIOQUIA,SAN CARLOS,LAS CAMELIAS,2008,675.821483055
05649042,05,05649,ANTIOQUIA,SAN CARLOS,LAS FLORES,2008,877.929053917
05649043,05,05649,ANTIOQUIA,SAN CARLOS,LAS FRIAS,2008,933.059349623
05649044,05,05649,ANTIOQUIA,SAN CARLOS,LLANADAS,2008,889.943844984
05649045,05,05649,ANTIOQUIA,SAN CARLOS,MIRAFLORES,2008,704.483590536
05649046,05,05649,ANTIOQUIA,SAN CARLOS,NORCASIA,2008,540.415593518
05649047,05,05649,ANTIOQUIA,SAN CARLOS,PABELLON,2008,211.728495988
05649048,05,05649,ANTIOQUIA,SAN CARLOS,PALMICHAL,2008,1054.00665016
05649049,05,05649,ANTIOQUIA,SAN CARLOS,PARAGUAS,2008,1203.98679162
05649050,05,05649,ANTIOQUIA,SAN CARLOS,PATIO BONITO,2008,3528.46132467
05649051,05,05649,ANTIOQUIA,SAN CARLOS,PENOLES,2008,235.643215205
05649052,05,05649,ANTIOQUIA,SAN CARLOS,PEÑOL GRANDE,2008,3053.07149057
05649053,05,05649,ANTIOQUIA,SAN CARLOS,PIO XII,2008,2230.71670597
05649054,05,05649,ANTIOQUIA,SAN CARLOS,POCITOS,2008,747.816493698
05649055,05,05649,ANTIOQUIA,SAN CARLOS,PORTUGAL,2008,1606.89640261
05649056,05,05649,ANTIOQUIA,SAN CARLOS,PRADO,2008,1677.80750791
05649057,05,05649,ANTIOQUIA,SAN CARLOS,PUERTA GARZA,2008,364.810980154
05649058,05,05649,ANTIOQUIA,SAN CARLOS,PUERTO RICO,2008,1286.90717974
05649059,05,05649,ANTIOQUIA,SAN CARLOS,SAMANA,2008,1146.95146865
05649060,05,05649,ANTIOQUIA,SAN CARLOS,SAN BLAS,2008,2073.42439608
05649061,05,05649,ANTIOQUIA,SAN CARLOS,SAN JOSE,2008,2889.01074873
05649062,05,05649,ANTIOQUIA,SAN CARLOS,SAN MIGUEL PARTE ALTA,2008,1377.19053097
05649063,05,05649,ANTIOQUIA,SAN CARLOS,SAN MIGUEL PARTE BAJA,2008,247.736673953
05649064,05,05649,ANTIOQUIA,SAN CARLOS,SANTA BARBARA,2008,1269.2879552
05649065,05,05649,ANTIOQUIA,SAN CARLOS,SANTA ELENA,2008,963.688868022
05649066,05,05649,ANTIOQUIA,SAN CARLOS,SANTA INES,2008,1619.25789068
05649067,05,05649,ANTIOQUIA,SAN CARLOS,SANTA ISABEL,2008,1411.98112837
05649068,05,05649,ANTIOQUIA,SAN CARLOS,SANTA RITA,2008,469.211960708
05649069,05,05649,ANTIOQUIA,SAN CARLOS,SARDINA GRANDE,2008,412.345084897
05649070,05,05649,ANTIOQUIA,SAN CARLOS,SARDINATA,2008,548.205688888
05649071,05,05649,ANTIOQUIA,SAN CARLOS,SARUCHA,2008,490.866244936
